X,Geo_ID,Cold.Instances,Cold.Damage,Heat.Instances,Heat.Damage,Flood.Instances,Flood.Damage,Drought.Instances,Drought.Damage,Name,SQMI,State,County,Percent_of_GDP_based_on_water_intensive_industries,Percentage_of_workforce_in_Farming__Fishing_and_Forestry_2015,Existence_of_drought_management_plans_2015,Existence_of_water_management_plan_2015,water_stress,bond_worth,incentives_energy,corruption,civ_engage,patents,global_warming,edu_12,city_pop,water_quality,debt,floodzone_pop,floodzone_build,floodzone_cars,imp_surface,hosp_beds,alone_65,edu_12.1,young_5,health_ins,build_1999,mobile_home,rent_50,tree_canopy,no_heat,disability,poverty,build_1979,out_work,no_car,total.heat.death,total.cold.death
210,1600000US0668000,10,0,3,0,8,100000,0,0,San Jose,178.38,CA,Santa Clara,10.49677557,0.131905438,No,Yes,4.283326936,20,3,12,0.504133434,0.007799699,48,14.3699488,1000860,0,3631.49,17.22,18.08,1080999,39.31848581,1.25691905,6.6405343,14.3699488,6.8,89.1,88.79,1.4,26,10.02539672,1.4,8.3,8.1709339,64.9,11.31,5.4,0,0
211,1600000US4835000,11,250000,3,0,75,8902896,27,78845.60556,Houston,627.48,TX,Harris,4.863066993,0.241645513,No,No,NA,18,4,11,0.664953483,0.000328026,47,21.3254169,2217706,6,4183.01,18.8,18.63,2679183,41.88352714,5.174716576,7.3806867,21.3254169,7.8,73.4,81.72,1.7,23,26.65642446,0.6,9.8,15.67176,58.2,17.51,9.3,0,4
212,1600000US3451000,11,0,4,0,42,1416382,0,0,Newark,24.37,NJ,Essex,0.060023522,0.071325859,Yes,Yes,5,16,1,23,0.386774009,0.000203383,53,24.8866499,279793,12,1074.42,12.83,11.27,1383446,68.19363115,7.451937683,9.0865929,24.8866499,7.8,75.2,85.96,5.2,31,8.814897712,0.8,17.6,30.7569463,72.9,21.96,39.7,0,0
213,1600000US0908000,0,0,1,0,17,24999,1,1123.59999,Bridgeport,16.23,CT,Fairfield,10.01022461,0.152132086,No,No,4.094523588,16,0,6,0.602629234,0.000676608,45,21.9248474,147340,0,5010.98,24.19,25.81,2681563,57.60240267,5.809691869,9.4784283,21.9248474,7.2,80.6,96.72,3.5,34,18.61278517,0.4,12.1,29.2592372,85.8,18.4,20.9,1,0
214,1600000US0644000,0,0,0,0,35,21500,2,17865.5,Los Angeles,472.97,CA,Los Angeles,10.83474095,0.284859641,Yes,No,5,19,2,53,0.371507468,0.000361114,48,21.6486922,3900794,3,3197.43,25.61,26.09,1244273,43.75657161,2.723804436,8.3389375,21.6486922,6.4,78.8,92.75,0.5,33,8.662797054,6.2,9.8,10.7687072,76.9,14.24,13.1,0,0
215,1600000US0980000,0,0,1,0,32,0,5,49748.28,Waterbury,28.94,CT,New Haven,12.82553669,0.057063846,No,No,2.614010909,17,0,6,0.709406793,0.000530025,44,18.0142307,109551,13,1945.27,5.84,5.57,581589,33.57451611,4.792288523,11.3296695,18.0142307,7.2,87.8,97.13,1.6,32,39.05018851,0.4,13.4,30.8755875,77.9,12.97,19.3,0,0
216,1600000US0636546,0,0,1,0,116,333000,2,17865.5,Inglewood,9.09,CA,Los Angeles,24.38078475,0.172742931,No,No,2.243243515,14,0,53,0.354172467,0.000361114,48,23.7659631,111411,0,1337.92,3.25,3.76,2129014,65.33402125,3.312060748,8.7326479,23.7659631,7.6,78.6,96.85,6.4,34,4.419982418,10.2,11.6,15.0434996,82.4,16.94,9.7,0,0
217,1600000US2537000,2,0,0,0,11,36389,7,8377.104286,Lowell,14.53,MA,Middlesex,10.83474095,0.347150104,No,Yes,5,19,1,16,0.586338928,0.002221557,46,18.7837015,109349,13,1713.83,12.32,12.24,18783866,53.41046437,3.621432295,8.7739354,18.7837015,6.7,93.4,93.73,5.1,28,23.66361244,0.8,13,23.6301281,80.7,12.19,17.2,0,0
218,1600000US1245060,0,0,3,0,76,7647152,0,0,Miami Gardens,19.02,FL,Miami-Dade,6.372626298,0.281730469,No,No,1.86227586,17,0,42,0.779835284,0.000140581,51,16.0248669,112021,0,NULL,0,0,4146356,41.45390097,6.579123557,8.0959907,16.0248669,5.9,73.9,91.09,1.2,38,15.56421549,3.2,10.5,32.2226881,76.6,16.06,7.7,1,0
219,1600000US0630000,0,0,0,0,100,12935716,2,17865.5,Glendale,30.58,CA,Los Angeles,10.83474095,0.050910982,Yes,No,5,0,0,53,0.269758884,0.000361114,48,13.7655778,196984,0,1166.94,14.21,13.42,3934355,30.04410746,5.112090322,10.1359479,13.7655778,5.2,84.3,95.65,0.2,36,11.6061608,1.8,13.7,9.5792889,74.6,6.59,12.6,0,0
220,1600000US3457000,7,0,0,0,43,288881,0,0,Paterson,8.7,NJ,Passaic,45.45103967,0.203267448,No,Yes,3.375596259,14,1,23,0.489908101,0.000173374,47,26.4573991,146987,5,621.36,29.61,28.11,570477,60.6168717,4.428963106,8.3695425,26.4573991,8,77.2,94.5,3.3,38,13.14021006,0.2,8.5,37.7489137,85.8,25.04,31.5,0,0
221,1600000US1245000,1,0,0,0,15,91117,0,0,Miami,36.57,FL,Miami-Dade,22.23597535,0.275850179,Yes,Yes,2.765091863,0,4,42,0.447582524,0.000140581,51,23.5565909,424632,0,958.4,38.6,40.19,3472281,52.79206698,7.573616685,12.1235232,23.5565909,6.3,69.9,77.96,0.4,35,15.51202736,6.1,12.5,32.5891183,64.2,20.72,20.5,0,1
222,1600000US0608954,0,0,0,0,7,1291314,2,17865.5,Burbank,17.38,CA,Los Angeles,10.83474095,0.050441833,No,No,5,0,0,53,0.261410889,0.000361114,48,9.2760241,104725,0,3710.44,5.9,5.17,188287,45.77947734,4.258772977,10.304393,9.2760241,6.1,86.8,93.52,5.4,29,8.2617867,2.5,10.6,5.1787916,75.8,6.54,8.1,0,0
223,1600000US2255000,0,0,0,0,7,1998000,0,0,New Orleans,348.91,LA,Orleans Parish,12.82553669,0.491836874,No,No,3.496505444,15,5,12,0.539014365,4.51E-05,53,12.3933904,376738,2,3796.7,4.8,5.14,26076159,11.14458774,4.416862647,9.755779,12.3933904,6.2,83.8,89.66,0.2,33,9.04671151,0.4,13.6,20.5739846,78.1,11.31,18.9,0,0
224,1600000US1836003,3,0,0,0,40,2003169754,33,127989.4,Indianapolis,368.03,IN,Marion,11.94892452,0.12616608,No,No,0.240328828,21,2,5,0.624287149,0.000116588,46,13.2577873,841449,5,3756.67,0,0,0,28.75717729,5.66285063,8.9618856,13.2577873,7.5,84.3,88.39,3.8,26,16.49390757,0.3,13.7,18.2377825,63.8,13.8,10.1,0,5
225,1600000US1912000,0,0,0,0,4,2000,104,367880.6783,Cedar Rapids,72.07,IA,Linn,24.98073748,0.285976918,Yes,No,2.996812732,20,0,4,0.571820629,0.000835487,40,5.175449,128829,0,1961.86,15.47,15.78,15938539,26.52590085,7.901947543,10.429793,5.175449,6.9,92.9,84.17,3.4,22,13.44299189,0.5,11,14.8758626,63,10.83,6.8,0,0
226,1600000US0973000,3,0,5,0,15,0,1,1123.59999,Stamford,38.4,CT,Fairfield,8.780764806,0.334346003,No,Yes,3.165851539,20,0,6,0.720090842,0.000676608,45,9.5872973,126592,0,3210.67,8.22,8.33,4252602,22.37547393,2.409314965,10.6782475,9.5872973,6.7,85.7,88.59,1.8,26,49.07206155,0.2,8.3,9.4350066,65.9,14.75,11.1,0,0
227,1600000US1276600,16,0,12,0,60,453322,0,0,West Palm Beach,56.53,FL,Palm Beach,6.372626298,0.379266751,No,No,2.486600092,19,0,42,0.760151521,0.000390918,42,13.3586132,103588,12,2463.05,42.11,41.74,1622484,20.40038971,8.572421516,12.3450837,13.3586132,5.8,78.4,73.9,1,27,21.62852138,2.6,9.8,15.1926508,42.9,13.28,10.5,0,0
228,1600000US0656000,2,0,0,0,8,87000,2,17865.5,Pasadena,23.13,CA,Los Angeles,10.83474095,0.361136796,No,Yes,2.473988101,0,0,53,0.474780682,0.000361114,48,10.9711981,139899,0,4796.37,20.98,23.79,11323744,33.75977041,4.467508703,10.7451958,10.9711981,5.8,86.4,90.57,0.4,25,11.62203329,2,10.3,6.0235441,75.8,9.1,10.4,0,0
229,1600000US4856000,0,0,23,0,80,111904886,27,78845.60556,Pasadena,44.24,TX,Harris,10.83474095,0.188991585,No,Yes,5,0,0,11,0.388154259,0.000328026,47,26.7186268,153036,13,1042.3,18.27,18.78,3941015,38.46175953,3.410962127,6.6225434,26.7186268,8.4,71.1,85.75,2.9,21,20.88451635,0.5,11.3,17.3095663,62.3,21.84,6.1,1,0
230,1600000US3673000,1,44879,0,0,19,129599,15,20280.49333,Syracuse,25.61,NY,Onondaga,12.33724905,0.122256988,No,Yes,4.660237549,17,0,4,0.528783991,0.000416396,41,17.0669338,144564,3,2071.71,3.11,3.19,777550,44.52445313,9.767300296,11.2484255,17.0669338,7,90.3,98,1.8,33,17.33385342,0.7,15.4,31.6971213,91,10.35,28.8,0,0
231,1600000US1765000,9,849901,8,0,24,1851154,71,366791.7387,Rockford,61.95,IL,Winnebago,17.24748113,0.063817664,No,No,0.345779545,16,0,16,0.702360442,0.000499244,41,14.6520184,150283,0,775.35,0.06,0.06,0,36.72289623,5.702574476,12.3499377,14.6520184,7.5,87.6,93.28,4.1,29,14.59903065,0.3,14.7,25.2463328,78.1,12.7,12.1,0,0
232,1600000US2743000,3,854,1,0,7,721948,36,27875.33889,Minneapolis,57.47,MN,Hennepin,17.96319306,0.323529748,No,No,2.997410752,20,4,4,0.78290026,0.001121245,46,9.6795341,399950,0,3597.73,29.91,29.39,4446397,47.73612488,7.780972622,8.0131841,9.6795341,6.9,89.4,91.31,1,26,9.255274887,1,10.8,16.7111085,81.5,7.92,18.1,0,0
233,1600000US0203000,1,0,0,0,49,4223367,0,0,Anchorage,1733.53,AK,Anchorage Municipality,25.02424159,0.261888353,No,Yes,2.980887134,15,0,4,0.412390545,6.69E-05,43,5.7818278,299107,12,4953.66,15.32,15.35,9109750,23.14147543,2.564299732,5.8882814,5.7818278,7.5,84.5,85.3,1.5,20,19.15,0.4,10.1,11.0092703,48.9,11.35,5.8,0,0
234,1600000US4801000,3,15290,6,0,35,18671205,156,156874.1886,Abilene,112.2,TX,Taylor,26.9350328,0.243116522,Yes,No,3.368071252,19,0,48,0.496519072,5.21E-05,39,14.9300365,122226,8,759.37,31.28,35.77,24386499,16.4067867,6.537070672,10.2460565,14.9300365,7.3,82.4,88.57,4.3,24,15.91539888,0.2,15.7,14.378483,63.4,12.96,5.6,0,3
235,1600000US0477000,0,0,4,0,7,45956,0,0,Tucson,227.03,AZ,Pima,10.83474095,0.041745519,No,Yes,5,18,3,18,0.552659977,0.000641939,47,13.7662741,528374,13,1252.66,9.61,9.02,1304889,22.95850036,5.742144769,11.111165,13.7662741,6.2,83.6,86.46,0.8,28,2.73698098,0.9,14.8,20.3322639,57.6,13.48,12.9,0,0
236,1600000US3684000,1,1725816,6,25000,34,2345902,0,0,Yonkers,18.43,NY,Westchester,2.95069324,0.07208606,No,No,4.094523,16,0,19,0.48208716,0.001351163,48,14.4373223,199435,0,1945.6,14.07,14.55,4016548,42.42398703,2.100935142,12.9651171,14.4373223,6.5,88.2,95.18,2.3,29,29.82931795,0.5,10.9,17.9259097,88.2,12.05,25.5,0,0
237,1600000US3345140,2,0,37,0,38,3051563,1,5642,Manchester,34.96,NH,Hillsborough,12.87843002,0.254757127,No,Yes,4.906811846,18,0,0,1.313663501,0.000930758,39,10.9603985,110139,0,5416,0,0,0,38.4986282,5.683726927,9.750803,10.9603985,5.8,87.2,93.16,0.4,26,34.19962627,0.4,13.8,15.8289955,70.2,12.09,9.7,23,2
238,1600000US4819972,0,0,4,0,7,12673,103,20399.45204,Denton,89.31,TX,Denton,22.23597535,0.141369398,Yes,No,2.765091863,19,0,3,0.766243542,0.000471407,40,10.0827395,125734,4,3019.55,18.41,18.21,6518576,14.77022247,4.342500835,7.6923077,10.0827395,5.4,81.1,65.43,0.2,31,17.78260057,0.2,10.2,9.6559607,32.8,10.67,5.8,0,0
239,1600000US1319000,3,2513,0,0,5,2272193,0,0,Columbus,221,GA,Muscogee,1.267297888,0.070036037,No,Yes,1.840256352,19,0,11,0.319077815,4.49E-05,46,11.9381923,200285,0,NULL,9.21,8.85,12164555,11.40221127,5.542102504,10.1608026,11.9381923,7.5,84.7,79.82,3.1,23,55.67134225,0.3,18.4,19.73337,55.8,10.78,10.9,0,0
240,1600000US0670098,5,2346,3,0,16,146273,6,9256.391667,Santa Rosa,41.5,CA,Sonoma,10.83474095,0.083262997,No,No,2.723934827,0,0,12,0.691267956,0.000470633,49,12.3367642,172066,0,2697.55,36.82,36.24,8728937,32.51464677,2.969790662,12.8198727,12.3367642,6,87.5,85.5,0,27,17.77849887,0.6,12.3,9.5041193,53.9,15.05,6.3,0,0
241,1600000US0150000,0,0,5,0,44,4187688,23,24980.58261,Mobile,146.46,AL,Mobile,6.372626298,0.046070919,Yes,No,3.813670521,19,0,1,0.821966547,3.86E-05,41,11.4371281,194669,0,1885.86,9.89,8.5,964874,16.51832063,9.606049243,11.7277143,11.4371281,6.8,85.3,91.57,3.3,28,49.1768968,0.3,14.8,20.5133255,69.1,10.37,9.4,0,0
242,1600000US0636000,3,2994,3,0,14,6185647,0,0,Huntington Beach,27.48,CA,Orange,45.45103967,0.15879635,Yes,Yes,3.375596259,18,0,53,0.681963153,0.000914935,45,5.6787701,197752,0,1475.62,16.09,16.26,8828821,58.9817683,0.662445892,9.6897663,5.6787701,4.9,89.8,94.5,1,26,3.570084714,4.9,9,5.4270749,74.6,8.15,4,0,0
243,1600000US2836000,1,0,0,0,9,324659,9,52052.82667,Jackson,113.24,MS,Hinds,22.23597535,0.14038886,No,No,2.765091863,13,0,8,0.78285093,1.63E-05,45,13.8914382,173212,0,1814.63,25.87,25.39,12185633,20.93228796,14.2368889,8.7392893,13.8914382,7.3,82.6,92.74,7.1,31,50.23484488,0.2,13.3,25.375373,74,13.01,10.1,0,0
244,1600000US2758000,1,0,12,0,25,2981875,0,0,St. Paul,56.18,MN,Ramsey,15.48269021,0.156935745,No,No,0,20,2,4,0.719732527,0.000771694,47,11.9483457,295043,0,2367.59,41.92,44.74,12936448,43.16896381,5.812712045,8.8089001,11.9483457,7.8,89.4,93.53,4.5,26,11.87940367,1.1,12,19.4684391,82.7,9.04,14.3,1,0
245,1600000US3775000,3,172836,2,0,20,17140037,74,29629.96514,Winston-Salem,133.69,NC,Forsyth,23.72460575,0.327431833,No,No,1.663198761,21,0,0,0.8666714,0.000376019,43,13.4733368,236642,0,2005.85,8.45,8.48,1660155,18.31840593,7.838845175,10.6833071,13.4733368,7.2,83.6,83.4,0.2,26,45.38570597,0.2,10.9,16.1600566,58.8,12.91,10.6,0,1
246,1600000US3436000,15,153600,0,0,12,3957520,0,0,Jersey City,14.94,NJ,Hudson,6.600272605,0.245935202,No,No,2.216669109,18,1,23,0.350086628,0.000259576,52,12.6582209,259651,2,1852.58,11.51,11.51,0,65.6987977,2.595792044,7.0403198,12.6582209,7.3,82.4,82.8,0.4,24,8.662277845,0.9,9.8,16.1955622,70.4,9.44,38.5,0,0
247,1600000US0652526,0,0,3,0,1,0,2,17865.5,Norwalk,9.75,CA,Los Angeles,4.808259871,0.265579256,Yes,No,1.835717034,0,0,53,0.347879646,0.000361114,48,23.038717,106659,0,1380.2,4.87,4.98,2673977,64.81289218,1.565737537,6.5895317,23.038717,7,80.5,97.44,2.3,28,4.026804491,2.9,10.1,11.4490358,86.5,15.9,5.7,1,0
248,1600000US4803000,3,1929,1,0,3,39476,73,56846.85849,Amarillo,101.16,TX,Potter,22.05967916,0.289062911,No,No,2.810262902,20,0,48,0.506643609,6.54E-05,42,14.8698166,196571,9,407.08,6.78,5.98,3018510,25.78847984,5.311058091,9.0786288,14.8698166,8,80.7,85.85,1.6,22,4.964627916,0.2,11.5,13.8158863,65.2,13.37,5.9,1,0
249,1600000US1253000,0,0,0,0,47,1565338,0,0,Orlando,110.68,FL,Orange,10.83474095,0.298907442,Yes,Yes,5,0,0,27,0.970426406,0.000150524,47,8.7202102,256738,0,1661.81,6.55,6.42,1967235,24.59437152,9.507747198,7.5418332,8.7202102,7.2,78.5,73.17,0.7,28,25.61733725,0.8,10.1,17.8874135,37.7,10.49,8.7,0,0
250,1600000US0643000,0,0,12,0,10,3303975,2,17865.5,Long Beach,51.21,CA,Los Angeles,9.58492488,0.206706232,No,No,1.212644296,16,2,53,0.409901603,0.000361114,48,17.7182127,470237,0,4622.71,3.79,3.92,33994954,62.57561343,3.366387588,8.349452,17.7182127,7,83.2,96.2,2.8,29,4.323436419,5.9,10,13.0609588,83,12.52,10.6,0,0
251,1600000US0541000,0,0,1,0,9,8414,0,0,Little Rock,120.99,AR,Pulaski,10.52575507,0.470911072,No,Yes,5,20,1,10,0.552519357,0.000107565,40,8.0549817,196943,2,1396.05,4.82,5.97,6029048,25.2230308,12.592476,9.9459338,8.0549817,6.7,86.2,86.46,6.5,22,43.23699077,0.2,12.4,13.3388401,53.9,9.54,7.9,0,0
252,1600000US3421000,0,0,0,0,119,92279,0,0,Elizabeth,12.44,NJ,Union,0.060023522,0.254995051,No,No,4.392663299,18,1,23,0.074594631,0.000477454,49,24.9037291,127759,12,891.14,5.04,5.39,343568,71.75481293,3.929273084,7.6940633,24.9037291,8.6,73.4,87.82,2.3,29,5.925393987,0.6,9,19.2630538,78.2,22.85,24.4,0,0
253,1600000US0680000,0,0,0,0,20,200333,2,17865.5,Torrance,20.55,CA,Los Angeles,10.72812564,0.137705921,No,No,2.643081608,0,0,53,0.485777738,0.000361114,48,5.0523215,147589,12,586.66,9.88,9.64,61146155,63.4084407,7.392149821,11.1129169,5.0523215,5.4,91.1,96,1.9,24,4.665240913,1.6,9.6,3.5321523,83.5,5.14,5.2,0,0
254,1600000US4810768,0,0,12,0,5,42353,120,115534.675,Brownsville,146.19,TX,Cameron,12.93126603,0.535293591,No,No,2.744568605,18,0,11,0.397502335,3.11E-05,47,33.3776119,181487,0,2451.51,22.79,23.38,12351495,13.58556543,2.947869544,8.0134981,33.3776119,8.8,65.4,69.77,3,26,16.26789153,1.4,12.5,29.0208095,34.6,15.03,10,0,0
255,1600000US3731400,0,0,0,0,1,8507,115,41459.46435,High Point,55.45,NC,Guilford,27.79784312,0.035538831,Yes,No,1.663198761,20,1,0,0.666991158,0.00029205,45,13.5663975,108031,0,1421.41,8.65,8.58,1720662,27.74810557,3.554535272,10.382447,13.5663975,6.9,83.4,76.25,1.8,25,39.24361305,0.4,12.8,20.552559,47.1,10.15,9.4,0,0
256,1600000US3651000,0,0,9,0,3,199670,0,0,New York,299.31,NY,New York,31.50182217,0.319734356,No,No,0,19,4,19,0.396861085,0.000107118,55,16.7094615,8426743,2,8346.27,9.21,8.02,6824504,62.71734441,2.960811787,10.607557,16.7094615,6.6,87.6,92.87,6.2,28,12.76095828,1.5,10.4,21.4233982,84.7,10.26,55.2,6,0
257,1600000US0681666,0,0,31,0,1,24418,4,7226.5,Vallejo,34.43,CA,Solano,27.86317826,0.505127813,No,Yes,3.177186219,0,0,14,0.543882389,0.000157368,46,10.2850138,118995,0,2610.47,13.95,14.1,1779822,37.61121597,2.941300055,9.1202446,10.2850138,6.2,86.2,92.01,1.6,34,7.354084896,0.5,12.4,14.0746312,63.2,14.01,8.2,7,0
258,1600000US0623182,0,0,2,0,0,0,4,7226.5,Fairfield,37.64,CA,Solano,27.86317826,1.033882473,Yes,No,0,0,1,14,0.578405132,0.000157368,46,12.2476078,109468,0,1972.91,9.93,10.44,1481362,33.7536636,1.205831841,7.9600266,12.2476078,6.9,90,79.02,2.9,26,6.205857911,0.6,11.4,11.463478,41.6,13.21,5.7,0,0
259,1600000US1224000,4,10281,4,0,7,383732,0,0,Fort Lauderdale,35.57,FL,Broward,6.372626298,0.100366041,No,Yes,3.813670521,20,1,42,0.815009472,0.000232211,49,12.1325084,173570,12,1005.8,51.12,55,10275745,48.34675963,8.814887365,11.8113989,12.1325084,5.6,79.3,87.31,2.4,31,15.5396013,3.7,14,16.7170438,76.3,13.01,9.7,0,0
260,1600000US5116000,8,0,1,0,5,50000,24,7624.808329,Chesapeake,350.86,VA,Norfolk,1.501617957,0.208583051,No,Yes,2.953234493,20,1,40,0.721032253,4.34E-05,49,7.4887262,230601,0,2222.96,22.74,23.4,3725881,6.648857464,1.344313338,6.8573812,7.4887262,6.3,91.3,82.49,4.9,24,54.06471565,0.5,9.6,9.4531269,37.3,11.6,4.1,0,0
261,1600000US1214400,1,0,2,0,27,21525000,0,0,Coral Springs,23.99,FL,Broward,6.372626298,0.020128201,No,Yes,2.810303512,20,0,42,0.802010784,0.000232211,49,6.1825247,126673,11,804.56,34.68,37.25,401728,31.2529255,1.436770267,5.0947721,6.1825247,6.7,81,90.17,1.1,27,19.47368878,2.3,8.5,10.7737054,30.5,9.46,5,0,0
262,1600000US5135000,0,0,4,0,28,1000000,0,0,Hampton,53.06,VA,Hampton,1.501617957,0.248249104,No,No,2.97177735,20,1,40,0.491561023,1.46E-05,45,8.4207132,137081,0,2463.11,37.26,35.05,6654179,25.18700673,4.997045542,10.5591235,8.4207132,6.3,87.5,90.19,3,30,24.52338065,0.3,12.5,13.8439743,63.1,12.65,8.6,0,0
263,1600000US1714000,0,0,2,0,31,2783061,31,15502.03871,Chicago,231.03,IL,Cook,13.92166333,0.097022289,Yes,No,3.97435573,11,9,16,0.539464562,0.000312429,51,15.4780912,2717534,3,5212.48,1.72,1.81,1739035,61.22644731,3.644848602,9.2733882,15.4780912,6.8,83.2,90.71,1.1,26,6.985336564,1.3,10.8,20.692346,82.3,10.89,26.9,1,0
264,1600000US5182000,0,0,5,0,38,18947627,11,3140.222727,Virginia Beach,262.6,VA,Virginia Beach,1.501617957,0.1349038,No,No,2.953234493,21,1,40,0.530618329,8.03E-05,41,5.5251305,448290,12,2102.9,18.95,21.17,6242303,13.94149991,0.985968904,8.4894311,5.5251305,6.6,90,87.18,2.8,23,33.43815076,0.3,10.1,7.431335,44.4,9.55,4.1,0,0
265,1600000US4740000,0,0,20,0,8,1060,1,3715,Knoxville,104.17,TN,Knox,5.796048805,0.035041953,No,No,3.120755374,20,0,8,1.122956271,0.000330822,39,10.6066958,183066,0,2974.96,27.37,27.31,2759987,28.66224843,9.49384375,11.7980092,10.6066958,5.9,87.1,89.13,0,25,35.15726487,0.5,15,20.2928225,66.4,12.53,10.9,0,0
266,1600000US5157000,0,0,3,0,32,3021699,0,0,Norfolk,58.71,VA,Norfolk,1.501617957,0.100518336,No,No,2.97177735,19,1,40,0.376740109,6.11E-05,49,11.3314372,245452,0,4098.26,22.39,21.68,525373,37.55767865,5.369685315,9.1446953,11.3314372,6.9,83.9,89.97,0.2,28,15.87059938,0.4,12.5,17.8838532,73.1,14.42,12.4,0,0
267,1600000US1751622,0,0,0,0,0,0,6,15125.5,Naperville,39.32,IL,DuPage,11.49768553,0.215761728,No,Yes,4.248791956,21,0,16,0.767667586,0.000644876,40,2.5286204,145058,0,789.56,25.69,24.94,3623033,40.18675386,2.405934178,6.8400136,2.5286204,5.7,94.7,85.03,1,20,11.87406903,0.2,6.5,4.1918799,29.2,3.56,3.4,0,0
268,1600000US7276770,0,0,0,0,0,0,0,0,San Juan,0,PR,San Juan,26.12850839,0.295158051,No,Yes,5,2,13,13,0.59146,1.88E-05,0,20.5798265,357627,7,1477.744,9.21,8.83,4552922,0,10.94995624,14.0396126,20.5798265,5.3,89.1,94.18,2.6,22,25.43,76.9,19.1,28.8060162,78.1,13.52,26.8,0,0
269,1600000US7263820,0,0,1,0,0,0,0,0,Ponce,0,PR,Ponce,10.83474095,0.662840514,No,No,5,2,13,13,0.77319,0,0,22.705871,126302,13,1610.247,8.83,10.06,545556,0,7.656252474,12.8041112,22.705871,5.8,94.6,92.19,0.3,21,41.26,80.1,17.8,44.7872848,67.4,11.14,21.7,1,0
270,1600000US7214290,0,0,0,0,0,0,0,0,Carolina,0,PR,Carolina,NA,0.12359242,No,No,5,2,13,13,0.67238,5.95E-06,0,15.3265117,150712,0,1214.006,35.66,37.33,375657,0,8.167896385,11.4246622,15.3265117,5.3,90.9,89.6,6.6,19,25.43,77.9,21.9,26.8821618,67.5,9.84,14.8,0,0
271,1600000US1571550,2,0,1,0,6,169218,0,0,Honolulu,60.56,HI,Honolulu,12.60530364,0.209222661,No,No,0.723123993,20,0,5,0.432066054,8.94E-05,52,10.125482,347973,0,7750.25,19.13,18.53,125374618,0,3.850873487,12.2396345,10.125482,5.3,93.9,91.2,1.7,26,42.70564065,59,10.9,10.9571699,72.8,11.03,17.7,0,0
272,1600000US5101000,0,0,14,0,2,100000,0,0,Alexandria,15.26,VA,Arlington,2.402034856,0.066972725,No,Yes,2.645669654,21,1,40,0.686520855,0.000180826,51,7.2713854,149315,0,2217.47,11.09,12.38,4325315,44.93352015,2.129725748,7.6242169,7.2713854,7.5,85.7,87.71,3.1,18,21.72304223,0.5,6.2,4.8684938,66.9,7.58,9.3,1,0
273,1600000US2507000,0,0,0,0,3,2235616,0,0,Boston,49.36,MA,Suffolk,0.099105029,0.117801312,No,No,3.352415395,21,15,16,0.525765519,0.001015919,56,12.8318085,650281,0,2198.74,11.94,11.94,10662501,60.45104415,9.542028754,10.1149461,12.8318085,5.4,95.3,92.01,3,25,19.32029089,0.8,12.1,20.0628965,82,9.14,35.2,0,0
274,1600000US2146027,5,310753,23,0,10,7792943,30,24182.038,Lexington-Fayette,285.55,KY,Lexington-Fayette,4.808259871,0.11147261,Yes,Yes,1.835717034,0,0,10,0.560628856,0.000418415,44,9.1819817,308306,6,1324.56,13.99,13.74,4231633,10.54356998,7.50553022,8.1477829,9.1819817,6.4,88.8,81.26,0.3,26,14.26386267,0.3,11.3,12.72107,50,10.04,8.3,0,0
275,1600000US1919000,4,0,4,0,5,158000,58,303713.7622,Davenport,65.07,IA,Scott,21.0582877,0.249928299,No,No,0,18,0,2,0.527013211,0.000170594,38,8.2197077,101863,0,1164.05,19.35,20.89,17074925,20.90478937,7.745697653,10.43309,8.2197077,7.1,90.6,89.94,3,23,10.91929041,0.8,11.4,16.2311436,75.7,12.35,8.5,0,2
276,1600000US3921000,9,18983,0,0,8,76945,65,240369.1558,Dayton,56.51,OH,Montgomery,15.74503903,0.079558911,No,Yes,0.052951277,19,0,12,0.891731644,0.000219198,41,15.7246509,141368,0,1132.95,8.14,7.94,1848470,33.00159901,16.85671439,12.338614,15.7246509,6.6,85.4,95.11,2.1,31,17.23007271,0.4,19.1,31.479866,88.2,12.63,21.2,0,0
277,1600000US4983470,17,0,0,0,5,6286665,1,626,West Valley City,35.61,UT, Salt Lake,14.20645978,0.175466582,No,No,5,0,0,0,0.427230046,0.000546824,41,18.7923367,133660,6,1142.47,6.6,8.3,107289,38.3993931,0.755648661,5.0064894,18.7923367,9.4,75.9,82.07,0.4,28,6.003561949,0.1,9.1,15.2348604,49,19.55,4.2,0,13
278,1600000US7206593,4,0,2,0,12,0,0,0,Bayamón,0,PR, Bayamon,NA,0.189485959,No,No,5,2,13,13,0.70365,0,0,20.096207,177709,13,953.4082,8.46,8.58,70630,0,6.550034044,11.6407008,20.096207,5.1,92.9,92.53,0.1,23,32.44925938,75.8,24.5,28.6625676,68.8,9.42,14.7,0,0
