"City","County","State","Geo ID","City Code","Census Tract","Lat","Long","Region","Division","Size","Percent of GDP based on water intensive industries_2010","Percent of GDP based on water intensive industries_2011","Percent of GDP based on water intensive industries_2012","Percent of GDP based on water intensive industries_2013","Percent of GDP based on water intensive industries_2014","Percent of GDP based on water intensive industries_2015","Percentage of workforce in Farming Fishing and Forestry_2010","Percentage of workforce in Farming Fishing and Forestry_2011","Percentage of workforce in Farming Fishing and Forestry_2012","Percentage of workforce in Farming Fishing and Forestry_2013","Percentage of workforce in Farming Fishing and Forestry_2014","Percentage of workforce in Farming Fishing and Forestry_2015","Existence of drought management plans_2010","Existence of drought management plans_2011","Existence of drought management plans_2012","Existence of drought management plans_2013","Existence of drought management plans_2014","Existence of drought management plans_2015","Existence of water management plan_2010","Existence of water management plan_2011","Existence of water management plan_2012","Existence of water management plan_2013","Existence of water management plan_2014","Existence of water management plan_2015","Baseline water stress_2010","Baseline water stress_2011","Baseline water stress_2012","Baseline water stress_2013","Baseline water stress_2014","Baseline water stress_2015","Readiness to accept adaptation investment_2010","Readiness to accept adaptation investment_2011","Readiness to accept adaptation investment_2012","Readiness to accept adaptation investment_2013","Readiness to accept adaptation investment_2014","Readiness to accept adaptation investment_2015","Tax incentives for renewable energy_2010","Tax incentives for renewable energy_2011","Tax incentives for renewable energy_2012","Tax incentives for renewable energy_2013","Tax incentives for renewable energy_2014","Tax incentives for renewable energy_2015","Total number of federal public corruption convictions by district_2010","Total number of federal public corruption convictions by district_2011","Total number of federal public corruption convictions by district_2012","Total number of federal public corruption convictions by district_2013","Total number of federal public corruption convictions by district_2014","Total number of federal public corruption convictions by district_2015","Civic Engagement_2010","Civic Engagement_2011","Civic Engagement_2012","Civic Engagement_2013","Civic Engagement_2014","Civic Engagement_2015","General innovation capabilities_2010","General innovation capabilities_2011","General innovation capabilities_2012","General innovation capabilities_2013","General innovation capabilities_2014","General innovation capabilities_2015","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2010","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2011","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2012","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2013","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2014","Estimated percent of adults who think global warming is already harming people in the US now or within 10 years_2015","Percent of population with a 12th grade education or higher_2010","Percent of population with a 12th grade education or higher_2011","Percent of population with a 12th grade education or higher_2012","Percent of population with a 12th grade education or higher_2013","Percent of population with a 12th grade education or higher_2014","Percent of population with a 12th grade education or higher_2015","Population density_2010","Population density_2011","Population density_2012","Population density_2013","Population density_2014","Population density_2015","water quality_2010","water quality_2011","water quality_2012","water quality_2013","water quality_2014","water quality_2015","city debt_2010","city debt_2011","city debt_2012","city debt_2013","city debt_2014","city debt_2015","Percent of Population in Floodzone_2010","Percent of Population in Floodzone_2011","Percent of Population in Floodzone_2012","Percent of Population in Floodzone_2013","Percent of Population in Floodzone_2014","Percent of Population in Floodzone_2015","Percent of Buildings in Floodzone_2010","Percent of Buildings in Floodzone_2011","Percent of Buildings in Floodzone_2012","Percent of Buildings in Floodzone_2013","Percent of Buildings in Floodzone_2014","Percent of Buildings in Floodzone_2015","Percent of cars in floodzone_2010","Percent of cars in floodzone_2011","Percent of cars in floodzone_2012","Percent of cars in floodzone_2013","Percent of cars in floodzone_2014","Percent of cars in floodzone_2015","Percent of area that is impervious surface_2010","Percent of area that is impervious surface_2011","Percent of area that is impervious surface_2012","Percent of area that is impervious surface_2013","Percent of area that is impervious surface_2014","Percent of area that is impervious surface_2015","Number of acute care hospital beds available per 1000 residents_2010","Number of acute care hospital beds available per 1000 residents_2011","Number of acute care hospital beds available per 1000 residents_2012","Number of acute care hospital beds available per 1000 residents_2013","Number of acute care hospital beds available per 1000 residents_2014","Number of acute care hospital beds available per 1000 residents_2015","Percent of population that is 65 years old or older living alone_2010","Percent of population that is 65 years old or older living alone_2011","Percent of population that is 65 years old or older living alone_2012","Percent of population that is 65 years old or older living alone_2013","Percent of population that is 65 years old or older living alone_2014","Percent of population that is 65 years old or older living alone_2015","Percent of population that is 5 years old or younger_2010","Percent of population that is 5 years old or younger_2011","Percent of population that is 5 years old or younger_2012","Percent of population that is 5 years old or younger_2013","Percent of population that is 5 years old or younger_2014","Percent of population that is 5 years old or younger_2015","Percent of population with health insurance_2010","Percent of population with health insurance_2011","Percent of population with health insurance_2012","Percent of population with health insurance_2013","Percent of population with health insurance_2014","Percent of population with health insurance_2015","Percent of buildings built before 1999_2010","Percent of buildings built before 1999_2011","Percent of buildings built before 1999_2012","Percent of buildings built before 1999_2013","Percent of buildings built before 1999_2014","Percent of buildings built before 1999_2015","Percent of population residing in the mobile homes_2010","Percent of population residing in the mobile homes_2011","Percent of population residing in the mobile homes_2012","Percent of population residing in the mobile homes_2013","Percent of population residing in the mobile homes_2014","Percent of population residing in the mobile homes_2015","Percent of population spending over 50 percent of income on rent_2010","Percent of population spending over 50 percent of income on rent_2011","Percent of population spending over 50 percent of income on rent_2012","Percent of population spending over 50 percent of income on rent_2013","Percent of population spending over 50 percent of income on rent_2014","Percent of population spending over 50 percent of income on rent_2015","Percent of land covered by tree canopy_2010","Percent of land covered by tree canopy_2011","Percent of land covered by tree canopy_2012","Percent of land covered by tree canopy_2013","Percent of land covered by tree canopy_2014","Percent of land covered by tree canopy_2015","Percent of houses with heating_2010","Percent of houses with heating_2011","Percent of houses with heating_2012","Percent of houses with heating_2013","Percent of houses with heating_2014","Percent of houses with heating_2015","Percent of Population with a disability_2010","Percent of Population with a disability_2011","Percent of Population with a disability_2012","Percent of Population with a disability_2013","Percent of Population with a disability_2014","Percent of Population with a disability_2015","Percent of Population in Poverty_2010","Percent of Population in Poverty_2011","Percent of Population in Poverty_2012","Percent of Population in Poverty_2013","Percent of Population in Poverty_2014","Percent of Population in Poverty_2015","Percent of Buildings Built Before 1979_2010","Percent of Buildings Built Before 1979_2011","Percent of Buildings Built Before 1979_2012","Percent of Buildings Built Before 1979_2013","Percent of Buildings Built Before 1979_2014","Percent of Buildings Built Before 1979_2015","Outdoor workers_2010","Outdoor workers_2011","Outdoor workers_2012","Outdoor workers_2013","Outdoor workers_2014","Outdoor workers_2015","Percent of households without access to a vehicle_2010","Percent of households without access to a vehicle_2011","Percent of households without access to a vehicle_2012","Percent of households without access to a vehicle_2013","Percent of households without access to a vehicle_2014","Percent of households without access to a vehicle_2015","Percent of population in 1ft sea level rise zone_2010","Percent of population in 1ft sea level rise zone_2011","Percent of population in 1ft sea level rise zone_2012","Percent of population in 1ft sea level rise zone_2013","Percent of population in 1ft sea level rise zone_2014","Percent of population in 1ft sea level rise zone_2015","Percent of population in 3ft sea level rise zone_2010","Percent of population in 3ft sea level rise zone_2011","Percent of population in 3ft sea level rise zone_2012","Percent of population in 3ft sea level rise zone_2013","Percent of population in 3ft sea level rise zone_2014","Percent of population in 3ft sea level rise zone_2015","Average economic impact of 1ft sea level rise_2010","Average economic impact of 1ft sea level rise_2011","Average economic impact of 1ft sea level rise_2012","Average economic impact of 1ft sea level rise_2013","Average economic impact of 1ft sea level rise_2014","Average economic impact of 1ft sea level rise_2015","Average economic impact of 3ft sea level rise_2010","Average economic impact of 3ft sea level rise_2011","Average economic impact of 3ft sea level rise_2012","Average economic impact of 3ft sea level rise_2013","Average economic impact of 3ft sea level rise_2014","Average economic impact of 3ft sea level rise_2015","city pop_2010","city pop_2011","city pop_2012","city pop_2013","city pop_2014","city pop_2015"
"Manchester","Hillsborough","NH","1600000US3345140","","",42.9956397,-71.4547891,"NE","New England","Small","","","","","",12.63265466,"","","","","",0.254757127,"","","","","","No","","","","","","Yes","","","","","4.906811846","","","","","","",18,"","","","","",0,"","","","","",0,1.313663501,"","","","","","","","","","",0.000930758,"","","","",39,"","","","","","",87.4,"","","","","",1223.921247,"","","","","",0,"5416","","","","","","","","","","",0,"","","","","",0,"","","","","","17.54716819","",38.4986282,"","","","","","","","","",5.683726927,"","","","","",9.750803,"","","","","",5.8,"","","","","",87.2,"","","","","",93.16,"","","","","",0.3,"","","","","",25.6,"",34.19962627,"","","","","","","","","",0.996,"","","","","",13.8,"","","","","",15.8289955,"","","","","",70.2,"","","","","",12.09,"","","","","",9.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",110139
"McAllen","Hidalgo","TX","1600000US4845384","","",26.2034071,-98.2300124,"S","West South Central","Small","","","","","",9.635735178,"","","","","",0.107954351,"","","","","","No","","","","","","No","","","","","2.380891814","","","","","","",0,"","","","","",0,"","","","","",11,0.508748379,"","","","","","","","","","",1.71e-05,"","","","",48,"","","","","","",73.5,"","","","","",1048.492693,"","","","","",9,"273.59","","","","","","","","","","",11.88,"","","","","",12.09,"","","","","","","",37.13154227,"","","","","","","","","",7.06605447,"","","","","",6.8774423,"","","","","",8.1,"","","","","",69.1,"","","","","",71.29,"","","","","",4.4,"","","","","",24.7,"",13.53439108,"","","","","","","","","",0.977,"","","","","",12.9,"","","","","",22.8916519,"","","","","",32,"","","","","",11.82,"","","","","",6.2,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",136993
"McKinney","Collin","TX","1600000US4845744","","",33.1972465,-96.6397822,"S","West South Central","Small","","","","","",17.66200426,"","","","","",0.496920493,"","","","","","No","","","","","","Yes","","","","","2.744568605","","","","","","",21,"","","","","",0,"","","","","",3,0.750381121,"","","","","","","","","","",0.001540219,"","","","",42,"","","","","","",92.2,"","","","","",922.0669974,"","","","","",4,"246.5","","","","","","","","","","",10.97,"","","","","",10.92,"","","","","","10.85878881","",26.15084157,"","","","","","","","","",2.15241497,"","","","","",5.8725597,"","","","","",7.9,"","","","","",86.6,"","","","","",39.13,"","","","","",1,"","","","","",18.3,"",18.00707362,"","","","","","","","","",0.997,"","","","","",6.4,"","","","","",3.7320385,"","","","","",10.3,"","","","","",6.94,"","","","","",3.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",150064
"Memphis","Shelby","TN","1600000US4748000","","",35.1495343,-90.0489801,"S","East South Central","Medium","","","","","",14.13141583,"","","","","",0.127668822,"","","","","","No","","","","","","Yes","","","","","2.765091863","","","","","","",19,"","","","","",0,"","","","","",21,0.72964132,"","","","","","","","","","",0.000309251,"","","","",45,"","","","","","",83.7,"","","","","",788.0088288,"","","","","",12,"3853.28","","","","","","","","","","",7.44,"","","","","",6.45,"","","","","","11.70512132","",27.62669808,"","","","","","","","","",6.234336173,"","","","","",9.4068662,"","","","","",7.7,"","","","","",82.2,"","","","","",91.77,"","","","","",1,"","","","","",29.9,"",37.77571105,"","","","","","","","","",0.998,"","","","","",13.8,"","","","","",26.2860575,"","","","","",70,"","","","","",16.5,"","","","","",12.1,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",657167
"Mesa","Maricopa","AZ","1600000US0446000","","",33.4151843,-111.8314724,"W","Mountain","Medium","","","","","",11.40665915,"","","","","",0.180220456,"","","","","","No","","","","","","No","","","","","0","","","","","","",19,"","","","","",0,"","","","","",18,0.609664881,"","","","","","","","","","",0.000429552,"","","","",44,"","","","","","",87.5,"","","","","",1294.387649,"","","","","",0,"563.53","","","","","","","","","","",13.08,"","","","","",12.54,"","","","","","8.530416138","",34.80535028,"","","","","","","","","",2.612997428,"","","","","",10.5160022,"","","","","",6.9,"","","","","",83.5,"","","","","",82.01,"","","","","",13.6,"","","","","",25.1,"",2.507345727,"","","","","","","","","",0.993,"","","","","",11.8,"","","","","",12.123329,"","","","","",33.1,"","","","","",13.51,"","","","","",7.1,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",458860
"Mesquite","Dallas","TX","1600000US4847892","","",32.7667955,-96.5991593,"S","West South Central","Small","","","","","",17.66200426,"","","","","",0.284725568,"","","","","","Yes","","","","","","Yes","","","","","4.60448598","","","","","","",19,"","","","","",0,"","","","","",48,0.572567816,"","","","","","","","","","",0.000292555,"","","","",48,"","","","","","",80.7,"","","","","",1199.628043,"","","","","",9,"844.31","","","","","","","","","","",34.94,"","","","","",39.73,"","","","","","17.24574863","",32.20279157,"","","","","","","","","",1.68542456,"","","","","",6.8291662,"","","","","",7.8,"","","","","",76.4,"","","","","",86.98,"","","","","",0.3,"","","","","",25.3,"",17.21118709,"","","","","","","","","",0.997,"","","","","",10.9,"","","","","",15.0162151,"","","","","",41.5,"","","","","",14.09,"","","","","",4.7,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",143584
"Miami","Miami-Dade","FL","1600000US1245000","","",25.7616798,-80.1917902,"S","South Atlantic","Medium","","","","","",6.293377526,"","","","","",0.275850179,"","","","","","Yes","","","","","","Yes","","","","","2.765091863","","","","","","",0,"","","","","",4,"","","","","",42,0.447582524,"","","","","","","","","","",0.000140581,"","","","",51,"","","","","","",73.2,"","","","","",4306.933147,"","","","","",0,"958.4","","","","","","","","","","",38.6,"","","","","",40.19,"","","","","","32.7438758","",52.79206698,"","","","","","","","","",7.573616685,"","","","","",12.1235232,"","","","","",6.3,"","","","","",69.9,"","","","","",77.96,"","","","","",0.5,"","","","","",35.4,"",15.51202736,"","","","","","","","","",0.939,"","","","","",12.5,"","","","","",32.5891183,"","","","","",64.2,"","","","","",20.72,"","","","","",20.5,"","","","","","4.183387027","","","","","","8.757936284","","","","","","0.010078687","","","","","","0.02371654","","","","","",424632
"Miami Gardens","Miami-Dade","FL","1600000US1245060","","",25.9420377,-80.2456045,"S","South Atlantic","Small","","","","","",6.293377526,"","","","","",0.281730469,"","","","","","No","","","","","","No","","","","","1.86227586","","","","","","",17,"","","","","",0,"","","","","",42,0.779835284,"","","","","","","","","","",0.000140581,"","","","",51,"","","","","","",80.3,"","","","","",2187.328262,"","","","","",0,"NULL","","","","","","","","","","",0,"","","","","",0,"","","","","","0","",41.45390097,"","","","","","","","","",6.579123557,"","","","","",8.0959907,"","","","","",5.9,"","","","","",73.9,"","","","","",91.09,"","","","","",1.2,"","","","","",38.4,"",15.56421549,"","","","","","","","","",0.968,"","","","","",10.5,"","","","","",32.2226881,"","","","","",76.6,"","","","","",16.06,"","","","","",7.7,"","","","","","1.09622303","","","","","","3.481490078","","","","","","0.001513393","","","","","","0.006616155","","","","","",112021
"Midland","Midland","TX","1600000US4848072","","",31.9973456,-102.0779146,"S","West South Central","Small","","","","","",59.09556632,"","","","","",0.28741221,"","","","","","No","","","","","","No","","","","","3.813670521","","","","","","",19,"","","","","",0,"","","","","",29,0.552514992,"","","","","","","","","","",0.000218124,"","","","",39,"","","","","","",83,"","","","","",659.3170944,"","","","","",13,"779.35","","","","","","","","","","",3.01,"","","","","",3.36,"","","","","","","",18.44794443,"","","","","","","","","",4.013891132,"","","","","",8.0182348,"","","","","",8.2,"","","","","",79.8,"","","","","",86.17,"","","","","",1.8,"","","","","",18.6,"",9.726042619,"","","","","","","","","",0.998,"","","","","",10.7,"","","","","",8.1871616,"","","","","",54,"","","","","",17.04,"","","","","",4.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",123820
"Milwaukee","Milwaukee","WI","1600000US5553000","","",43.0389025,-87.9064736,"MW","East North Central","Medium","","","","","",17.96319306,"","","","","",0.205159197,"","","","","","Yes","","","","","","Yes","","","","","5","","","","","","",18,"","","","","",7,"","","","","",5,0.797995889,"","","","","","","","","","",0.000243739,"","","","",48,"","","","","","",82.1,"","","","","",2406.478233,"","","","","",13,"1321.82","","","","","","","","","","",4.26,"","","","","",4.02,"","","","","","3.393674418","",49.15372131,"","","","","","","","","",5.082585763,"","","","","",8.8220895,"","","","","",7.8,"","","","","",86.7,"","","","","",95.75,"","","","","",0.4,"","","","","",30.9,"",11.96775109,"","","","","","","","","",0.994,"","","","","",14,"","","","","",31.1632663,"","","","","",89.1,"","","","","",11.62,"","","","","",18.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",599498
"Minneapolis","Hennepin","MN","1600000US2743000","","",44.977753,-93.2650108,"MW","West North Central","Medium","","","","","",15.47035723,"","","","","",0.323529748,"","","","","","No","","","","","","No","","","","","2.997410752","","","","","","",20,"","","","","",4,"","","","","",4,0.78290026,"","","","","","","","","","",0.001121245,"","","","",46,"","","","","","",88.6,"","","","","",2687.451396,"","","","","",0,"3597.73","","","","","","","","","","",29.91,"","","","","",29.39,"","","","","","6.721135864","",47.73612488,"","","","","","","","","",7.780972622,"","","","","",8.0131841,"","","","","",6.9,"","","","","",89.4,"","","","","",91.31,"","","","","",0.2,"","","","","",25.8,"",9.255274887,"","","","","","","","","",0.99,"","","","","",10.8,"","","","","",16.7111085,"","","","","",81.5,"","","","","",7.92,"","","","","",18.1,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",399950
"Miramar","Broward","FL","1600000US1245975","","",25.9860762,-80.3035602,"S","South Atlantic","Small","","","","","",6.293377526,"","","","","",0.28455449,"","","","","","No","","","","","","No","","","","","3.784979134","","","","","","",0,"","","","","",0,"","","","","",42,0.563222986,"","","","","","","","","","",0.000232211,"","","","",49,"","","","","","",90.3,"","","","","",1559.675768,"","","","","",12,"243.99","","","","","","","","","","",17.76,"","","","","",16.36,"","","","","","44.03906638","",27.32763599,"","","","","","","","","",1.354807282,"","","","","",2.4432084,"","","","","",6.1,"","","","","",80.1,"","","","","",60.82,"","","","","",2.9,"","","","","",34.5,"",20.04815892,"","","","","","","","","",0.977,"","","","","",7.4,"","","","","",12.6786921,"","","","","",28.9,"","","","","",7.52,"","","","","",2.7,"","","","","","0.618796809","","","","","","2.176825184","","","","","","0.0004895","","","","","","0.000757133","","","","","",131384
"Mobile","Mobile","AL","1600000US0150000","","",30.6953657,-88.0398912,"S","East South Central","Small","","","","","",24.78064766,"","","","","",0.046070919,"","","","","","Yes","","","","","","No","","","","","3.813670521","","","","","","",19,"","","","","",0,"","","","","",1,0.821966547,"","","","","","","","","","",3.86e-05,"","","","",41,"","","","","","",86.9,"","","","","",508.1847249,"","","","","",0,"1885.86","","","","","","","","","","",9.89,"","","","","",8.5,"","","","","","17.38899427","",16.51832063,"","","","","","","","","",9.606049243,"","","","","",11.7277143,"","","","","",6.8,"","","","","",85.3,"","","","","",91.57,"","","","","",1.4,"","","","","",28,"",49.1768968,"","","","","","","","","",0.997,"","","","","",14.8,"","","","","",20.5133255,"","","","","",69.1,"","","","","",10.37,"","","","","",9.4,"","","","","","9.049206602","","","","","","12.07999219","","","","","","0.016240876","","","","","","0.02164987","","","","","",194669
"Modesto","Stanislaus","CA","1600000US0648354","","",37.6390972,-120.9968782,"W","Pacific","Medium","","","","","",26.32129775,"","","","","",0.06585078,"","","","","","No","","","","","","No","","","","","2.261912188","","","","","","",0,"","","","","",0,"","","","","",14,0.553534057,"","","","","","","","","","",6.83e-05,"","","","",45,"","","","","","",81.2,"","","","","",2182.171064,"","","","","",0,"751.56","","","","","","","","","","",13.03,"","","","","",12.55,"","","","","","8.936454849","",49.53500398,"","","","","","","","","",5.58602674,"","","","","",9.210993,"","","","","",7.1,"","","","","",86.1,"","","","","",88.62,"","","","","",1.9,"","","","","",30.1,"",8.750306835,"","","","","","","","","",0.996,"","","","","",15,"","","","","",17.8729019,"","","","","",57.7,"","","","","",15.6,"","","","","",8,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",207482
"Montgomery","Montgomery","AL","1600000US0151000","","",32.3668052,-86.2999689,"S","East South Central","Medium","","","","","",16.45443343,"","","","","",2.219341708,"","","","","","No","","","","","","Yes","","","","","4.478620174","","","","","","",17,"","","","","",0,"","","","","",6,0.617288873,"","","","","","","","","","",4.82e-05,"","","","",43,"","","","","","",85.5,"","","","","",482.7886955,"","","","","",0,"679.24","","","","","","","","","","",4.06,"","","","","",3.95,"","","","","","12.52907195","",19.16499458,"","","","","","","","","",5.168327856,"","","","","",10.3435755,"","","","","",7,"","","","","",86.5,"","","","","",87.23,"","","","","",2.3,"","","","","",29.1,"",37.86742184,"","","","","","","","","",0.998,"","","","","",16.3,"","","","","",21.5911652,"","","","","",56.7,"","","","","",11.16,"","","","","",8.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",202967
"Moreno Valley","Riverside","CA","1600000US0649270","","",33.9424658,-117.2296717,"W","Pacific","Small","","","","","",11.19193384,"","","","","",0.131385027,"","","","","","No","","","","","","No","","","","","0","","","","","","",0,"","","","","",0,"","","","","",53,0.352264327,"","","","","","","","","","",0.000116186,"","","","",48,"","","","","","",75.2,"","","","","",1510.66073,"","","","","",0,"193.69","","","","","","","","","","",11.73,"","","","","",11.64,"","","","","","3.594027035","",23.21494438,"","","","","","","","","",2.305914696,"","","","","",3.2151355,"","","","","",7.5,"","","","","",79.5,"","","","","",75.3,"","","","","",1.9,"","","","","",32.8,"",1.338621267,"","","","","","","","","",0.965,"","","","","",10,"","","","","",16.0369876,"","","","","",19.3,"","","","","",17.42,"","","","","",4.8,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",200788
"Murfreesboro","Rutherford","TN","1600000US4751560","","",35.8456213,-86.39027,"S","East South Central","Small","","","","","",12.14637579,"","","","","",0.509210169,"","","","","","Yes","","","","","","No","","","","","5","","","","","","",20,"","","","","",0,"","","","","",5,0.831839901,"","","","","","","","","","",7.79e-05,"","","","",38,"","","","","","",91.8,"","","","","",827.4200546,"","","","","",0,"1527.99","","","","","","","","","","",21.59,"","","","","",20.02,"","","","","","11.84689844","",27.08342362,"","","","","","","","","",2.424078045,"","","","","",6.9971697,"","","","","",6.6,"","","","","",88.5,"","","","","",62.31,"","","","","",1.4,"","","","","",23.9,"",14.89251028,"","","","","","","","","",0.998,"","","","","",8.8,"","","","","",12.5095467,"","","","","",26.4,"","","","","",7.34,"","","","","",4.5,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",117983
"Murrieta","Riverside","CA","1600000US0650076","","",33.5539143,-117.2139232,"W","Pacific","Small","","","","","",11.19193384,"","","","","",0.215089621,"","","","","","No","","","","","","No","","","","","0.69764122","","","","","","",0,"","","","","",0,"","","","","",53,0.688867557,"","","","","","","","","","",0.000116186,"","","","",48,"","","","","","",92.2,"","","","","",1237.290157,"","","","","",0,"1664.01","","","","","","","","","","",6.16,"","","","","",5.95,"","","","","","18.27383827","",26.65900609,"","","","","","","","","",2.102188695,"","","","","",8.1780633,"","","","","",6.9,"","","","","",88.5,"","","","","",48.81,"","","","","",4.3,"","","","","",26.6,"",3.228175916,"","","","","","","","","",0.998,"","","","","",9,"","","","","",6.9389628,"","","","","",5.8,"","","","","",8.58,"","","","","",2.8,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",107507
"Naperville","DuPage","IL","1600000US1751622","","",41.7508391,-88.1535352,"MW","East North Central","Small","","","","","",13.92166333,"","","","","",0.215761728,"","","","","","No","","","","","","Yes","","","","","4.248791956","","","","","","",21,"","","","","",0,"","","","","",16,0.767667586,"","","","","","","","","","",0.000644876,"","","","",40,"","","","","","",96.7,"","","","","",1436.848802,"","","","","",0,"789.56","","","","","","","","","","",25.69,"","","","","",24.94,"","","","","","3.783490602","",40.18675386,"","","","","","","","","",2.405934178,"","","","","",6.8400136,"","","","","",5.7,"","","","","",94.7,"","","","","",85.03,"","","","","",0.1,"","","","","",19.9,"",11.87406903,"","","","","","","","","",0.998,"","","","","",6.5,"","","","","",4.1918799,"","","","","",29.2,"","","","","",3.56,"","","","","",3.4,"","","","","","#N/A","","","","","","#N/A","","","","","","","","","","","","","","","","","",145058
"New Haven","New Haven","CT","1600000US0952000","","",41.308274,-72.9278835,"NE","New England","Small","","","","","",12.65920638,"","","","","",0.105553195,"","","","","","No","","","","","","No","","","","","3.97435573","","","","","","",16,"","","","","",0,"","","","","",6,0.732519825,"","","","","","","","","","",0.000530025,"","","","",44,"","","","","","",83,"","","","","",2643.838482,"","","","","",13,"4358.05","","","","","","","","","","",35.6,"","","","","",34.07,"","","","","","26.63853455","",43.99060059,"","","","","","","","","",15.71065446,"","","","","",11.1088787,"","","","","",6.1,"","","","","",87.3,"","","","","",93.83,"","","","","",0.1,"","","","","",33.5,"",26.86253204,"","","","","","","","","",0.994,"","","","","",11.1,"","","","","",27.8816982,"","","","","",83.2,"","","","","",11.2,"","","","","",29.2,"","","","","","24.6929838","","","","","","26.79309711","","","","","","0.005140498","","","","","","0.008197008","","","","","",130612
"New Orleans","Orleans Parish","LA","1600000US2255000","","",29.9510658,-90.0715323,"S","West South Central","Medium","","","","","",27.59372053,"","","","","",0.491836874,"","","","","","No","","","","","","No","","","","","3.496505444","","","","","","",15,"","","","","",5,"","","","","",12,0.539014365,"","","","","","","","","","",4.51e-05,"","","","",53,"","","","","","",85.2,"","","","","",411.5696563,"","","","","",2,"3796.7","","","","","","","","","","",4.8,"","","","","",5.14,"","","","","","37.63341164","",11.14458774,"","","","","","","","","",4.416862647,"","","","","",9.755779,"","","","","",6.2,"","","","","",83.8,"","","","","",89.66,"","","","","",0.8,"","","","","",33.2,"",9.04671151,"","","","","","","","","",0.996,"","","","","",13.6,"","","","","",20.5739846,"","","","","",78.1,"","","","","",11.31,"","","","","",18.9,"","","","","","3.446692396","","","","","","19.34819424","","","","","","0.024355786","","","","","","0.024355786","","","","","",376738
"New York","New York","NY","1600000US3651000","","",40.7127837,-74.0059413,"NE","Middle Atlantic","Large","","","","","",0.030011761,"","","","","",0.319734356,"","","","","","No","","","","","","No","","","","","0","","","","","","",19,"","","","","",4,"","","","","",19,0.396861085,"","","","","","","","","","",0.000107118,"","","","",55,"","","","","","",80.3,"","","","","",10981.32621,"","","","","",2,"8346.27","","","","","","","","","","",9.21,"","","","","",8.02,"","","","","","5.23503123","",62.71734441,"","","","","","","","","",2.960811787,"","","","","",10.607557,"","","","","",6.6,"","","","","",87.6,"","","","","",92.87,"","","","","",0.1,"","","","","",28.3,"",12.76095828,"","","","","","","","","",0.985,"","","","","",10.4,"","","","","",21.4233982,"","","","","",84.7,"","","","","",10.26,"","","","","",55.2,"","","","","","0.537360639","","","","","","0.764162382","","","","","","0.001044192","","","","","","0.007493413","","","","","",8426743
"Newark","Essex","NJ","1600000US3451000","","",40.735657,-74.1723667,"NE","MIddle Atlantic","Medium","","","","","",0.030011761,"","","","","",0.071325859,"","","","","","Yes","","","","","","Yes","","","","","5","","","","","","",16,"","","","","",1,"","","","","",23,0.386774009,"","","","","","","","","","",0.000203383,"","","","",53,"","","","","","",72.3,"","","","","",4477.480562,"","","","","",12,"1074.42","","","","","","","","","","",12.83,"","","","","",11.27,"","","","","","9.63321704","",68.19363115,"","","","","","","","","",7.451937683,"","","","","",9.0865929,"","","","","",7.8,"","","","","",75.2,"","","","","",85.96,"","","","","",0.1,"","","","","",31.3,"",8.814897712,"","","","","","","","","",0.992,"","","","","",17.6,"","","","","",30.7569463,"","","","","",72.9,"","","","","",21.96,"","","","","",39.7,"","","","","","8.159961114","","","","","","8.562758897","","","","","","0.000413633","","","","","","0.000432711","","","","","",279793
